setName,pricechartingTitle,pricechartingCardName,pricechartingCardNumber,pricechartingVariant,pricechartingUrl
Obsidian Flames,Palafin #62,Palafin,62,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/palafin-62
Obsidian Flames,Palafin [Cosmos Holo] #62,Palafin [Cosmos Holo],62,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/palafin-cosmos-holo-62
Obsidian Flames,Palafin [Holo] #62,Palafin,62,Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/palafin-holo-62
Obsidian Flames,Palafin [Reverse Holo] #62,Palafin,62,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/palafin-reverse-holo-62
Obsidian Flames,Magnemite #63,Magnemite,63,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/magnemite-63
Obsidian Flames,Magnemite [Reverse Holo] #63,Magnemite,63,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/magnemite-reverse-holo-63
Obsidian Flames,Magneton #64,Magneton,64,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/magneton-64
Obsidian Flames,Magneton [Reverse Holo] #64,Magneton,64,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/magneton-reverse-holo-64
Obsidian Flames,Magnezone #65,Magnezone,65,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/magnezone-65
Obsidian Flames,Magnezone [Reverse Holo] #65,Magnezone,65,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/magnezone-reverse-holo-65
Obsidian Flames,Tyranitar Ex [Prize Pack] #66,Tyranitar Ex [Prize Pack],66,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tyranitar-ex-prize-pack-66
Obsidian Flames,Tyranitar ex #66,Tyranitar ex,66,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tyranitar-ex-66
Obsidian Flames,Tynamo #67,Tynamo,67,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tynamo-67
Obsidian Flames,Tynamo [Reverse Holo] #67,Tynamo,67,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/tynamo-reverse-holo-67
Obsidian Flames,Eelektrik #68,Eelektrik,68,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/eelektrik-68
Obsidian Flames,Eelektrik [Reverse Holo] #68,Eelektrik,68,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/eelektrik-reverse-holo-68
Obsidian Flames,Eelektross #69,Eelektross,69,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/eelektross-69
Obsidian Flames,Eelektross [Reverse Holo] #69,Eelektross,69,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/eelektross-reverse-holo-69
Obsidian Flames,Thundurus [Holo] #70,Thundurus,70,Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/thundurus-holo-70
Obsidian Flames,Thundurus [Reverse Holo] #70,Thundurus,70,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/thundurus-reverse-holo-70
Obsidian Flames,Toxel #71,Toxel,71,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/toxel-71
Obsidian Flames,Toxel [Reverse Holo] #71,Toxel,71,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/toxel-reverse-holo-71
Obsidian Flames,Toxtricity #72,Toxtricity,72,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/toxtricity-72
Obsidian Flames,Toxtricity [Holo] #72,Toxtricity,72,Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/toxtricity-holo-72
Obsidian Flames,Toxtricity [Reverse Holo] #72,Toxtricity,72,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/toxtricity-reverse-holo-72
Obsidian Flames,Pawmot ex #73,Pawmot ex,73,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/pawmot-ex-73
Obsidian Flames,Tadbulb #74,Tadbulb,74,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-74
Obsidian Flames,Tadbulb [Reverse Holo] #74,Tadbulb,74,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-reverse-holo-74
Obsidian Flames,Tadbulb #75,Tadbulb,75,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-75
Obsidian Flames,Tadbulb [Reverse Holo] #75,Tadbulb,75,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-reverse-holo-75
Obsidian Flames,Tadbulb #76,Tadbulb,76,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-76
Obsidian Flames,Tadbulb [Reverse Holo] #76,Tadbulb,76,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/tadbulb-reverse-holo-76
Obsidian Flames,Bellibolt #77,Bellibolt,77,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/bellibolt-77
Obsidian Flames,Bellibolt [Reverse Holo] #77,Bellibolt,77,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/bellibolt-reverse-holo-77
Obsidian Flames,Bellibolt #78,Bellibolt,78,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/bellibolt-78
Obsidian Flames,Bellibolt [Reverse Holo] #78,Bellibolt,78,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/bellibolt-reverse-holo-78
Obsidian Flames,Miraidon ex #79,Miraidon ex,79,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/miraidon-ex-79
Obsidian Flames,Cleffa #80,Cleffa,80,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/cleffa-80
Obsidian Flames,Cleffa [Reverse Holo] #80,Cleffa,80,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/cleffa-reverse-holo-80
Obsidian Flames,Clefairy #81,Clefairy,81,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/clefairy-81
Obsidian Flames,Clefairy [Reverse Holo] #81,Clefairy,81,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/clefairy-reverse-holo-81
Obsidian Flames,Clefable ex #82,Clefable ex,82,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/clefable-ex-82
Obsidian Flames,Togepi #83,Togepi,83,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/togepi-83
Obsidian Flames,Togepi [Reverse Holo] #83,Togepi,83,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/togepi-reverse-holo-83
Obsidian Flames,Togetic #84,Togetic,84,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/togetic-84
Obsidian Flames,Togetic [Reverse Holo] #84,Togetic,84,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/togetic-reverse-holo-84
Obsidian Flames,Togekiss #85,Togekiss,85,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/togekiss-85
Obsidian Flames,Togekiss [Cosmos Holo] #85,Togekiss [Cosmos Holo],85,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/togekiss-cosmos-holo-85
Obsidian Flames,Togekiss [Holo] #85,Togekiss,85,Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/togekiss-holo-85
Obsidian Flames,Togekiss [Reverse Holo] #85,Togekiss,85,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/togekiss-reverse-holo-85
Obsidian Flames,Espeon #86,Espeon,86,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/espeon-86
Obsidian Flames,Espeon [Reverse Holo] #86,Espeon,86,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/espeon-reverse-holo-86
Obsidian Flames,Espeon [Stamped] #86,Espeon [Stamped],86,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/espeon-stamped-86
Obsidian Flames,Snubbull #87,Snubbull,87,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/snubbull-87
Obsidian Flames,Snubbull [Reverse Holo] #87,Snubbull,87,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/snubbull-reverse-holo-87
Obsidian Flames,Granbull #88,Granbull,88,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/granbull-88
Obsidian Flames,Granbull [Reverse Holo] #88,Granbull,88,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/granbull-reverse-holo-88
Obsidian Flames,Mawile #89,Mawile,89,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/mawile-89
Obsidian Flames,Mawile [Reverse Holo] #89,Mawile,89,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/mawile-reverse-holo-89
Obsidian Flames,Spoink #90,Spoink,90,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/spoink-90
Obsidian Flames,Spoink [Reverse Holo] #90,Spoink,90,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/spoink-reverse-holo-90
Obsidian Flames,Grumpig #91,Grumpig,91,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/grumpig-91
Obsidian Flames,Grumpig [Reverse Holo] #91,Grumpig,91,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/grumpig-reverse-holo-91
Obsidian Flames,Lunatone #92,Lunatone,92,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/lunatone-92
Obsidian Flames,Lunatone [Prize Pack] #92,Lunatone [Prize Pack],92,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/lunatone-prize-pack-92
Obsidian Flames,Lunatone [Reverse Holo] #92,Lunatone,92,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/lunatone-reverse-holo-92
Obsidian Flames,Solrock #93,Solrock,93,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/solrock-93
Obsidian Flames,Solrock [Reverse Holo] #93,Solrock,93,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/solrock-reverse-holo-93
Obsidian Flames,Baltoy #94,Baltoy,94,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/baltoy-94
Obsidian Flames,Baltoy [Reverse Holo] #94,Baltoy,94,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/baltoy-reverse-holo-94
Obsidian Flames,Claydol [Holo] #95,Claydol,95,Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/claydol-holo-95
Obsidian Flames,Claydol [Prize Pack] #95,Claydol [Prize Pack],95,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/claydol-prize-pack-95
Obsidian Flames,Claydol [Reverse Holo] #95,Claydol,95,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/claydol-reverse-holo-95
Obsidian Flames,Vespiquen ex #96,Vespiquen ex,96,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/vespiquen-ex-96
Obsidian Flames,Sinistea #97,Sinistea,97,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/sinistea-97
Obsidian Flames,Sinistea [Reverse Holo] #97,Sinistea,97,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/sinistea-reverse-holo-97
Obsidian Flames,Polteageist #98,Polteageist,98,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/polteageist-98
Obsidian Flames,Polteageist [Reverse Holo] #98,Polteageist,98,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/polteageist-reverse-holo-98
Obsidian Flames,Greavard #99,Greavard,99,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/greavard-99
Obsidian Flames,Greavard [Reverse Holo] #99,Greavard,99,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/greavard-reverse-holo-99
Obsidian Flames,Greavard #100,Greavard,100,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/greavard-100
Obsidian Flames,Greavard [Cosmos Holo] #100,Greavard [Cosmos Holo],100,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/greavard-cosmos-holo-100
Obsidian Flames,Greavard [Reverse Holo] #100,Greavard,100,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/greavard-reverse-holo-100
Obsidian Flames,Houndstone #101,Houndstone,101,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/houndstone-101
Obsidian Flames,Houndstone [Reverse Holo] #101,Houndstone,101,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/houndstone-reverse-holo-101
Obsidian Flames,Houndstone ex #102,Houndstone ex,102,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/houndstone-ex-102
Obsidian Flames,Diglett #103,Diglett,103,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/diglett-103
Obsidian Flames,Diglett [Reverse Holo] #103,Diglett,103,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/diglett-reverse-holo-103
Obsidian Flames,Dugtrio #104,Dugtrio,104,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/dugtrio-104
Obsidian Flames,Dugtrio [Reverse Holo] #104,Dugtrio,104,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/dugtrio-reverse-holo-104
Obsidian Flames,Larvitar #105,Larvitar,105,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/larvitar-105
Obsidian Flames,Larvitar [Cosmos Holo] #105,Larvitar [Cosmos Holo],105,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/larvitar-cosmos-holo-105
Obsidian Flames,Larvitar [Reverse Holo] #105,Larvitar,105,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/larvitar-reverse-holo-105
Obsidian Flames,Pupitar #106,Pupitar,106,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/pupitar-106
Obsidian Flames,Pupitar [Cosmos Holo] #106,Pupitar [Cosmos Holo],106,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/pupitar-cosmos-holo-106
Obsidian Flames,Pupitar [Reverse Holo] #106,Pupitar,106,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/pupitar-reverse-holo-106
Obsidian Flames,Nosepass #107,Nosepass,107,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/nosepass-107
Obsidian Flames,Nosepass [Reverse Holo] #107,Nosepass,107,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/nosepass-reverse-holo-107
Obsidian Flames,Barboach #108,Barboach,108,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/barboach-108
Obsidian Flames,Barboach [Reverse Holo] #108,Barboach,108,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/barboach-reverse-holo-108
Obsidian Flames,Whiscash #109,Whiscash,109,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/whiscash-109
Obsidian Flames,Whiscash [Reverse Holo] #109,Whiscash,109,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/whiscash-reverse-holo-109
Obsidian Flames,Bonsly #110,Bonsly,110,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/bonsly-110
Obsidian Flames,Bonsly [Reverse Holo] #110,Bonsly,110,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/bonsly-reverse-holo-110
Obsidian Flames,Drilbur #111,Drilbur,111,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/drilbur-111
Obsidian Flames,Drilbur [Reverse Holo] #111,Drilbur,111,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/drilbur-reverse-holo-111
Obsidian Flames,Stunfisk #112,Stunfisk,112,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/stunfisk-112
Obsidian Flames,Stunfisk [Reverse Holo] #112,Stunfisk,112,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/stunfisk-reverse-holo-112
Obsidian Flames,Diggersby #113,Diggersby,113,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/diggersby-113
Obsidian Flames,Diggersby [Reverse Holo] #113,Diggersby,113,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/diggersby-reverse-holo-113
Obsidian Flames,Crabrawler #114,Crabrawler,114,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/crabrawler-114
Obsidian Flames,Crabrawler [Reverse Holo] #114,Crabrawler,114,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/crabrawler-reverse-holo-114
Obsidian Flames,Crabominable #115,Crabominable,115,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/crabominable-115
Obsidian Flames,Crabominable [Reverse Holo] #115,Crabominable,115,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/crabominable-reverse-holo-115
Obsidian Flames,Rockruff #116,Rockruff,116,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/rockruff-116
Obsidian Flames,Rockruff [Reverse Holo] #116,Rockruff,116,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/rockruff-reverse-holo-116
Obsidian Flames,Lycanroc #117,Lycanroc,117,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/lycanroc-117
Obsidian Flames,Lycanroc [Reverse Holo] #117,Lycanroc,117,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/lycanroc-reverse-holo-117
Obsidian Flames,Toedscool #118,Toedscool,118,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/toedscool-118
Obsidian Flames,Toedscool [Reverse Holo] #118,Toedscool,118,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/toedscool-reverse-holo-118
Obsidian Flames,Toedscruel #119,Toedscruel,119,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/toedscruel-119
Obsidian Flames,Toedscruel [Reverse Holo] #119,Toedscruel,119,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/toedscruel-reverse-holo-119
Obsidian Flames,Klawf ex #120,Klawf ex,120,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/klawf-ex-120
Obsidian Flames,Glimmet #121,Glimmet,121,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/glimmet-121
Obsidian Flames,Glimmet [Reverse Holo] #121,Glimmet,121,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/glimmet-reverse-holo-121
Obsidian Flames,Glimmet #122,Glimmet,122,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/glimmet-122
Obsidian Flames,Glimmet [Reverse Holo] #122,Glimmet,122,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/glimmet-reverse-holo-122
Obsidian Flames,Glimmora ex #123,Glimmora ex,123,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/glimmora-ex-123
Obsidian Flames,Koraidon ex #124,Koraidon ex,124,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/koraidon-ex-124
Obsidian Flames,Charizard Ex [Jumbo] #125,Charizard Ex [Jumbo],125,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/charizard-ex-jumbo-125
Obsidian Flames,Charizard Ex [Prize Pack] #125,Charizard Ex [Prize Pack],125,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/charizard-ex-prize-pack-125
Obsidian Flames,Charizard ex #125,Charizard ex,125,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/charizard-ex-125
Obsidian Flames,Paldean Wooper #126,Paldean Wooper,126,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-wooper-126
Obsidian Flames,Paldean Wooper [Reverse Holo] #126,Paldean Wooper,126,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-wooper-reverse-holo-126
Obsidian Flames,Paldean Wooper #127,Paldean Wooper,127,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-wooper-127
Obsidian Flames,Paldean Wooper [Reverse Holo] #127,Paldean Wooper,127,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-wooper-reverse-holo-127
Obsidian Flames,Paldean Clodsire #128,Paldean Clodsire,128,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-clodsire-128
Obsidian Flames,Paldean Clodsire [Reverse Holo] #128,Paldean Clodsire,128,Reverse Holo,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-clodsire-reverse-holo-128
Obsidian Flames,Paldean Clodsire #129,Paldean Clodsire,129,Normal,https://www.pricecharting.com/game/pokemon-obsidian-flames/paldean-clodsire-129
