cardName,tagName,pokemonGeneration,cardNumber,setName,setEra,supertype,cardSubType,stage,cardRarity,finishType,patternType,isLegendary,isMythical,isStarter,isEeveelution,isWaifuTrainer,marketPrice,logMarketPrice
Vulpix,Vulpix,gen1,028/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.15,-1.89712
Bouffalant,Bouffalant,gen5,174/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Bouffalant,Bouffalant,gen5,174/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Decidueye ex,Decidueye,gen7,015/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 2,Double Rare,Holofoil,none,False,False,True,False,False,0.86,-0.150823
Ninetales,Ninetales,gen1,029/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.38,-0.967584
Ninetales,Ninetales,gen1,029/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.24,-1.427116
Entei,Entei,gen2,030/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Rare,Reverse Holofoil,none,True,False,False,False,False,0.23,-1.469676
Entei,Entei,gen2,030/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Rare,Holofoil,none,True,False,False,False,False,0.22,-1.514128
Numel,Numel,gen3,031/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Numel,Numel,gen3,031/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Bunnelby,Bunnelby,gen6,175/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Bunnelby,Bunnelby,gen6,175/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Camerupt,Camerupt,gen3,032/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Camerupt,Camerupt,gen3,032/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Yungoos,Yungoos,gen7,176/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.06,-2.813411
Yungoos,Yungoos,gen7,176/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Gumshoos,Gumshoos,gen7,177/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Gumshoos,Gumshoos,gen7,177/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Victini ex,Victini,gen5,033/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Double Rare,Holofoil,none,False,True,False,False,False,0.97,-0.030459
Skwovet,Skwovet,gen8,178/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Skwovet,Skwovet,gen8,178/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Darumaka,Darumaka,gen5,034/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.1,-2.302585
Darumaka,Darumaka,gen5,034/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.06,-2.813411
Bounsweet,Bounsweet,gen7,016/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Bounsweet,Bounsweet,gen7,016/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Darmanitan,Darmanitan,gen5,035/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Darmanitan,Darmanitan,gen5,035/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Litwick,Litwick,gen5,036/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Litwick,Litwick,gen5,036/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Lampent,Lampent,gen5,037/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Common,Normal,none,False,False,False,False,False,0.16,-1.832581
Lampent,Lampent,gen5,037/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.28,-1.272966
Chandelure,Chandelure,gen5,038/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Chandelure,Chandelure,gen5,038/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.14,-1.966113
Heatmor,Heatmor,gen5,039/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.07,-2.65926
Heatmor,Heatmor,gen5,039/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Larvesta,Larvesta,gen5,040/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Larvesta,Larvesta,gen5,040/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Volcarona,Volcarona,gen5,041/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.11,-2.207275
Volcarona,Volcarona,gen5,041/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Steenee,Steenee,gen7,017/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.14,-1.966113
Steenee,Steenee,gen7,017/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Tsareena,Tsareena,gen7,018/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.26,-1.347074
Tsareena,Tsareena,gen7,018/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.14,-1.966113
Eiscue ex,Eiscue,gen8,042/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Double Rare,Holofoil,none,False,False,False,False,False,0.88,-0.127833
Smoliv,Smoliv,gen9,019/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Smoliv,Smoliv,gen9,019/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Charcadet,Charcadet,gen9,043/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Charcadet,Charcadet,gen9,043/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.16,-1.832581
Armarouge,Armarouge,gen9,044/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Armarouge,Armarouge,gen9,044/197,Obsidian Flames,Scarlet & Violet,pokemon,Fire,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Dolliv,Dolliv,gen9,020/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.26,-1.347074
Dolliv,Dolliv,gen9,020/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Common,Normal,none,False,False,False,False,False,0.14,-1.966113
Greedent ex,Greedent,gen8,179/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,0.81,-0.210721
Lechonk - 180/197,Lechonk,gen9,180/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.34,-1.07881
Lechonk - 180/197,Lechonk,gen9,180/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.18,-1.714798
Lapras,Lapras,gen1,045/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Uncommon,Normal,none,False,False,False,False,False,0.17,-1.771957
Lapras,Lapras,gen1,045/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.26,-1.347074
Arboliva,Arboliva,gen9,021/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.19,-1.660731
Arboliva,Arboliva,gen9,021/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Carvanha,Carvanha,gen3,046/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Carvanha,Carvanha,gen3,046/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.1,-2.302585
Lechonk - 181/197,Lechonk,gen9,181/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.14,-1.966113
Lechonk - 181/197,Lechonk,gen9,181/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.33,-1.108663
Lechonk - 182/197,Lechonk,gen9,182/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Lechonk - 182/197,Lechonk,gen9,182/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Basic,Common,Normal,none,False,False,False,False,False,0.11,-2.207275
Toedscruel ex,Toedscruel,gen9,022/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Double Rare,Holofoil,none,False,False,False,False,False,0.78,-0.248461
Oinkologne - 183/197,Oinkologne,gen9,183/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Oinkologne - 183/197,Oinkologne,gen9,183/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Sharpedo,Sharpedo,gen3,047/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Sharpedo,Sharpedo,gen3,047/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Capsakid - 023/197,Capsakid,gen9,023/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Capsakid - 023/197,Capsakid,gen9,023/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Buizel,Buizel,gen4,048/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.04,-3.218876
Buizel,Buizel,gen4,048/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Oinkologne - 184/197,Oinkologne,gen9,184/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Oinkologne - 184/197,Oinkologne,gen9,184/197,Obsidian Flames,Scarlet & Violet,pokemon,Colorless,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Floatzel,Floatzel,gen4,049/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Floatzel,Floatzel,gen4,049/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Tympole,Tympole,gen5,050/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Tympole,Tympole,gen5,050/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.09,-2.407946
Scovillain,Scovillain,gen9,025/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Holofoil,none,False,False,False,False,False,0.07,-2.65926
Scovillain,Scovillain,gen9,025/197,Obsidian Flames,Scarlet & Violet,pokemon,Grass,Stage 1,Rare,Reverse Holofoil,none,False,False,False,False,False,0.23,-1.469676
Arven,Arven,,186/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,3.08,1.12493
Arven,Arven,,186/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.36,-1.021651
Brassius,Brassius,,187/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.15,-1.89712
Brassius,Brassius,,187/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Geeta,Geeta,,188/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Rare,Holofoil,none,False,False,False,False,False,0.09,-2.407946
Geeta,Geeta,,188/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Rare,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Letter of Encouragement,,,189/197,Obsidian Flames,Scarlet & Violet,trainer,Item,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Letter of Encouragement,,,189/197,Obsidian Flames,Scarlet & Violet,trainer,Item,,Uncommon,Normal,none,False,False,False,False,False,0.11,-2.207275
Ortega,Ortega,,190/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.09,-2.407946
Ortega,Ortega,,190/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Patrol Cap,,,191/197,Obsidian Flames,Scarlet & Violet,trainer,Tool,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.15,-1.89712
Patrol Cap,,,191/197,Obsidian Flames,Scarlet & Violet,trainer,Tool,,Uncommon,Normal,none,False,False,False,False,False,0.08,-2.525729
Pokemon League Headquarters,,,192/197,Obsidian Flames,Scarlet & Violet,trainer,Stadium,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.38,-0.967584
Pokemon League Headquarters,,,192/197,Obsidian Flames,Scarlet & Violet,trainer,Stadium,,Uncommon,Normal,none,False,False,False,False,False,0.19,-1.660731
Poppy,Poppy,,193/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Poppy,Poppy,,193/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.16,-1.832581
Ryme,Ryme,,194/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Ryme,Ryme,,194/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Common,Normal,none,False,False,False,False,False,0.12,-2.120264
Team Star Grunt,Team Star Grunt,,195/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Normal,none,False,False,False,False,False,0.17,-1.771957
Team Star Grunt,Team Star Grunt,,195/197,Obsidian Flames,Scarlet & Violet,trainer,Supporter,,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.22,-1.514128
Town Store,,,196/197,Obsidian Flames,Scarlet & Violet,trainer,Stadium,,Common,Normal,none,False,False,False,False,False,0.24,-1.427116
Town Store,,,196/197,Obsidian Flames,Scarlet & Violet,trainer,Stadium,,Common,Reverse Holofoil,none,False,False,False,False,False,0.33,-1.108663
Diglett,Diglett,gen1,103/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.19,-1.660731
Diglett,Diglett,gen1,103/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Normal,none,False,False,False,False,False,0.15,-1.89712
Dugtrio,Dugtrio,gen1,104/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.1,-2.302585
Dugtrio,Dugtrio,gen1,104/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Larvitar,Larvitar,gen2,105/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.12,-2.120264
Larvitar,Larvitar,gen2,105/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Normal,none,False,False,False,False,False,0.06,-2.813411
Pupitar,Pupitar,gen2,106/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.21,-1.560648
Pupitar,Pupitar,gen2,106/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.07,-2.65926
Palpitoad,Palpitoad,gen5,051/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Common,Normal,none,False,False,False,False,False,0.14,-1.966113
Palpitoad,Palpitoad,gen5,051/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Common,Reverse Holofoil,none,False,False,False,False,False,0.27,-1.309333
Nosepass,Nosepass,gen3,107/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.13,-2.040221
Nosepass,Nosepass,gen3,107/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Seismitoad,Seismitoad,gen5,052/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 2,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Seismitoad,Seismitoad,gen5,052/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 2,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Barboach,Barboach,gen3,108/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Normal,none,False,False,False,False,False,0.08,-2.525729
Barboach,Barboach,gen3,108/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.08,-2.525729
Cubchoo,Cubchoo,gen5,053/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.11,-2.207275
Cubchoo,Cubchoo,gen5,053/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.1,-2.302585
Beartic,Beartic,gen5,054/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.2,-1.609438
Beartic,Beartic,gen5,054/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.13,-2.040221
Whiscash,Whiscash,gen3,109/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Reverse Holofoil,none,False,False,False,False,False,0.24,-1.427116
Whiscash,Whiscash,gen3,109/197,Obsidian Flames,Scarlet & Violet,pokemon,Fighting,Stage 1,Uncommon,Normal,none,False,False,False,False,False,0.12,-2.120264
Cryogonal,Cryogonal,gen5,055/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,False,False,False,0.17,-1.771957
Cryogonal,Cryogonal,gen5,055/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,False,False,False,0.13,-2.040221
Froakie,Froakie,gen6,056/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Normal,none,False,False,True,False,False,0.12,-2.120264
Froakie,Froakie,gen6,056/197,Obsidian Flames,Scarlet & Violet,pokemon,Water,Basic,Common,Reverse Holofoil,none,False,False,True,False,False,0.19,-1.660731
